	34.00	36.45	38.73	41.25	43.52	45.96	48.24	50.27	52.30	54.30	56.17	57.97	59.41	60.93	62.33	63.18	63.62	63.83	63.93	63.97	63.99	63.99	63.66	63.14	62.19	61.03	59.44	57.88	56.20	54.20	52.49	50.40	47.95	45.86	43.64	41.23	38.68	36.20	33.90	31.35	28.76	26.14	23.61	20.90	18.05	15.50	12.82	10.08	7.28	4.43	1.52	-1.24	-4.12	-6.89	-9.59	-12.37	-15.25	-18.19	-21.16	-24.13	-26.73	-29.43	-32.27	-35.21	-38.18	-41.17	-44.17	-47.13	-49.89	-52.74	-55.67	-58.63	-61.62	-64.61	-67.61	-70.61	-73.61	-76.61	-79.51	-82.37	-85.25	-88.18	-91.14	-94.12	-97.12	-100.11	-103.11	-106.11	-109.11	-111.92	-114.64	-117.43	-120.31	-123.26	-126.24	-129.23	-132.22	-135.22	-137.97	-140.00
	31.00	34.23	36.89	39.41	41.73	43.90	46.07	48.18	50.10	51.94	53.67	55.34	56.84	58.35	59.61	60.33	60.70	60.87	60.94	60.98	60.99	61.00	60.85	60.43	59.51	58.31	56.83	55.33	53.57	51.93	50.18	47.95	46.13	44.02	41.64	39.23	36.98	34.67	32.23	29.58	27.05	24.74	22.22	19.48	16.80	14.15	11.57	8.83	5.99	3.08	0.51	-2.18	-5.02	-7.86	-10.69	-13.57	-16.30	-19.17	-22.11	-24.90	-27.60	-30.38	-33.26	-36.20	-39.17	-42.16	-45.16	-47.77	-50.47	-53.30	-56.23	-59.19	-62.18	-65.17	-68.17	-70.98	-73.89	-76.85	-79.81	-82.74	-85.69	-88.65	-91.63	-94.61	-97.61	-100.61	-103.61	-106.61	-109.61	-112.51	-115.37	-118.25	-121.18	-124.14	-127.12	-130.12	-133.11	-136.11	-139.22	-143.00
	31.00	32.75	35.25	37.53	39.78	41.97	43.97	45.86	47.63	49.51	51.05	52.77	54.17	55.61	56.79	57.44	57.75	57.89	57.95	57.98	57.99	58.00	57.95	57.57	56.67	55.45	54.03	52.75	51.04	49.60	47.68	45.86	44.02	41.77	39.79	37.62	35.24	32.72	30.26	27.95	25.61	23.16	20.52	17.91	15.20	12.80	10.23	7.47	4.59	1.84	-0.65	-3.33	-6.17	-9.06	-11.97	-14.53	-17.21	-20.04	-22.97	-25.85	-28.69	-31.38	-34.21	-37.14	-40.10	-43.09	-45.90	-48.61	-51.39	-54.27	-57.21	-60.18	-63.16	-66.16	-68.78	-71.50	-74.36	-77.30	-80.27	-83.24	-86.21	-89.19	-92.18	-94.99	-97.89	-100.85	-103.84	-106.84	-109.84	-112.80	-115.74	-118.69	-121.65	-124.63	-127.61	-130.61	-133.61	-136.61	-139.69	-143.00
	28.00	30.90	33.24	35.65	37.77	39.74	41.56	43.47	45.40	47.04	48.73	50.22	51.44	52.78	53.89	54.50	54.78	54.91	54.96	54.98	54.99	55.00	54.98	54.63	53.73	52.51	51.49	50.13	48.74	47.16	45.23	43.64	41.64	39.79	37.86	35.58	33.03	30.89	28.66	26.24	23.70	21.23	18.93	16.37	13.81	11.25	8.74	6.01	3.13	0.66	-1.89	-4.62	-7.48	-10.41	-12.98	-15.57	-18.31	-21.16	-24.10	-27.03	-29.59	-32.25	-35.07	-37.98	-40.95	-43.94	-46.65	-49.41	-52.26	-55.17	-58.12	-61.10	-64.09	-66.90	-69.62	-72.41	-75.29	-78.23	-81.21	-84.19	-87.18	-90.17	-92.79	-95.50	-98.36	-101.30	-104.28	-107.27	-110.27	-113.26	-116.23	-119.02	-121.91	-124.86	-127.85	-130.84	-133.84	-136.84	-139.87	-143.00
	28.00	29.24	31.36	33.49	35.42	37.39	39.36	41.20	42.99	44.61	46.22	47.54	48.63	50.08	51.05	51.57	51.81	51.92	51.97	51.99	51.99	52.00	51.99	51.65	50.76	49.91	48.90	47.60	46.22	44.52	42.92	41.23	39.23	37.62	35.58	33.14	31.21	29.06	26.65	24.24	21.99	19.68	17.24	14.59	12.07	9.78	7.27	4.53	1.84	-0.60	-3.22	-6.00	-8.89	-11.46	-14.05	-16.75	-19.57	-22.47	-25.23	-27.91	-30.56	-33.31	-36.17	-39.10	-42.07	-44.69	-47.37	-50.16	-53.05	-55.99	-58.96	-61.94	-64.75	-67.56	-70.38	-73.25	-76.17	-79.13	-82.11	-85.10	-88.10	-90.90	-93.62	-96.41	-99.29	-102.23	-105.21	-108.20	-111.20	-114.19	-116.81	-119.52	-122.37	-125.31	-128.28	-131.27	-134.27	-137.27	-140.28	-143.00
	25.00	27.06	29.10	31.21	33.26	35.15	36.97	38.69	40.54	42.03	43.53	44.75	46.12	47.42	48.23	48.64	48.84	48.93	48.97	48.99	49.00	49.00	49.00	48.66	48.15	47.30	46.20	44.88	43.48	41.91	40.56	38.68	36.98	35.24	33.03	31.21	29.19	26.84	24.81	22.63	20.24	17.72	15.26	12.95	10.62	8.18	5.54	2.93	0.59	-1.90	-4.59	-7.42	-10.15	-12.64	-15.28	-18.06	-20.93	-23.49	-26.17	-28.92	-31.70	-34.55	-37.46	-40.23	-42.93	-45.60	-48.36	-51.22	-54.14	-57.09	-60.07	-62.69	-65.40	-68.22	-71.11	-74.03	-76.98	-79.96	-82.76	-85.66	-88.62	-91.51	-94.36	-97.25	-100.17	-103.13	-106.11	-109.11	-112.10	-114.91	-117.63	-120.41	-123.29	-126.24	-129.21	-132.20	-135.20	-138.20	-140.95	-143.00
	22.00	24.81	27.05	29.03	30.90	32.66	34.53	36.43	38.06	39.35	40.92	42.15	43.51	44.69	45.37	45.71	45.87	45.95	45.98	45.99	46.00	46.00	46.00	45.85	45.43	44.55	43.38	42.03	40.80	39.57	38.09	36.20	34.67	32.72	30.89	29.06	26.84	25.06	22.99	20.62	18.05	15.90	13.66	11.24	8.70	6.24	3.93	1.56	-0.90	-3.53	-6.13	-8.92	-11.36	-13.89	-16.61	-19.45	-22.17	-24.66	-27.33	-30.13	-33.00	-35.91	-38.48	-41.17	-43.92	-46.72	-49.57	-52.48	-55.24	-58.12	-60.89	-63.59	-66.37	-69.24	-72.16	-75.11	-78.09	-80.70	-83.41	-86.26	-89.20	-92.14	-95.08	-98.02	-100.98	-103.77	-106.66	-109.62	-112.61	-115.51	-118.37	-121.25	-124.17	-127.13	-130.11	-133.11	-136.10	-139.10	-142.21	-146.00
	22.00	23.18	24.88	26.61	28.50	30.42	32.23	34.01	35.43	36.94	38.33	39.45	40.75	41.85	42.46	42.76	42.90	42.96	42.98	42.99	43.00	43.00	43.00	42.95	42.57	41.68	40.47	39.48	38.33	37.07	35.46	33.90	32.23	30.26	28.66	26.65	24.81	22.99	20.75	18.21	16.24	14.07	11.66	9.24	6.99	4.69	2.25	-0.31	-2.79	-5.10	-7.65	-10.23	-12.82	-15.32	-18.03	-20.89	-23.35	-25.90	-28.62	-31.47	-34.38	-36.96	-39.55	-42.29	-45.12	-48.00	-50.91	-53.49	-56.18	-59.02	-61.86	-64.69	-67.57	-70.30	-73.16	-76.09	-78.88	-81.59	-84.37	-87.25	-90.19	-93.16	-96.13	-99.10	-101.71	-104.41	-107.27	-110.20	-113.18	-116.14	-119.07	-122.02	-124.79	-127.68	-130.63	-133.61	-136.60	-139.60	-142.68	-146.00
	19.00	20.65	22.49	24.40	26.22	28.00	29.71	31.37	32.85	34.36	35.62	36.65	37.88	38.94	39.52	39.79	39.91	39.96	39.98	39.99	40.00	40.00	40.00	39.98	39.63	38.74	37.71	36.80	35.66	34.37	32.85	31.35	29.58	27.95	26.24	24.24	22.63	20.62	18.21	16.29	14.22	11.85	9.82	7.63	5.25	2.73	0.26	-2.01	-4.32	-6.77	-9.42	-11.95	-14.24	-16.75	-19.49	-22.17	-24.80	-27.31	-30.04	-32.90	-35.46	-38.05	-40.75	-43.56	-46.45	-49.19	-51.86	-54.52	-57.28	-60.15	-63.05	-65.97	-68.53	-71.21	-74.04	-76.96	-79.84	-82.69	-85.38	-88.21	-91.13	-94.10	-97.08	-99.88	-102.59	-105.37	-108.25	-111.19	-114.17	-117.15	-120.12	-122.72	-125.42	-128.27	-131.21	-134.18	-137.17	-140.17	-143.21	-146.00
	16.00	18.19	20.14	21.97	23.69	25.55	27.07	28.78	30.18	31.62	32.79	33.76	34.96	35.99	36.55	36.81	36.92	36.97	36.99	36.99	37.00	37.00	37.00	36.99	36.66	35.76	34.82	33.96	32.82	31.51	30.06	28.76	27.05	25.61	23.70	21.99	20.24	18.05	16.24	14.22	11.91	10.08	8.00	5.63	3.23	0.99	-1.31	-3.73	-6.27	-8.74	-11.05	-13.39	-15.83	-18.47	-21.08	-23.79	-26.18	-28.73	-31.48	-34.17	-36.84	-39.38	-42.09	-44.94	-47.49	-50.16	-52.90	-55.69	-58.54	-61.45	-64.21	-66.89	-69.54	-72.29	-75.16	-78.10	-81.03	-83.59	-86.25	-89.07	-91.98	-94.95	-97.93	-100.83	-103.50	-106.28	-109.17	-112.12	-115.10	-118.09	-120.89	-123.60	-126.38	-129.25	-132.20	-135.17	-138.16	-141.16	-143.74	-146.00
	13.00	15.66	17.60	19.51	21.43	23.06	24.74	26.22	27.44	28.78	29.89	30.83	32.00	33.01	33.56	33.82	33.92	33.97	33.99	34.00	34.00	34.00	34.00	34.00	33.66	32.77	31.87	31.02	29.90	28.58	27.52	26.14	24.74	23.16	21.23	19.68	17.72	15.90	14.07	11.85	10.08	8.11	5.80	3.79	1.62	-0.76	-3.27	-5.73	-8.00	-10.30	-12.75	-15.29	-17.76	-20.07	-22.63	-25.18	-27.75	-30.25	-32.97	-35.75	-38.18	-40.75	-43.50	-46.19	-48.85	-51.42	-54.16	-57.00	-59.91	-62.48	-65.16	-67.91	-70.69	-73.54	-76.46	-79.22	-81.91	-84.56	-87.31	-90.17	-93.10	-96.07	-99.06	-101.64	-104.30	-107.10	-110.01	-112.96	-115.94	-118.93	-121.65	-124.41	-127.25	-130.16	-133.12	-136.10	-139.09	-141.90	-144.31	-146.00
	13.00	13.86	15.51	17.26	19.02	20.62	22.23	23.55	24.63	26.08	27.05	27.90	29.22	30.12	30.61	30.83	30.93	30.97	30.99	31.00	31.00	31.00	31.00	31.00	30.67	29.78	29.07	28.14	26.96	25.99	24.93	23.61	22.22	20.52	18.93	17.24	15.26	13.66	11.66	9.82	8.00	5.80	4.04	1.98	-0.38	-2.96	-5.10	-7.34	-9.74	-12.27	-14.73	-17.00	-19.31	-21.75	-24.41	-26.93	-29.22	-31.72	-34.46	-37.12	-39.73	-42.25	-44.98	-47.76	-50.19	-52.77	-55.53	-58.40	-61.15	-63.65	-66.32	-69.12	-71.99	-74.91	-77.48	-80.17	-82.92	-85.70	-88.55	-91.46	-94.23	-97.11	-99.88	-102.57	-105.33	-108.19	-111.12	-114.08	-117.07	-119.68	-122.36	-125.16	-128.05	-130.98	-133.95	-136.94	-139.75	-142.56	-145.44	-149.00
	10.00	11.49	13.11	14.75	16.38	17.95	19.50	20.74	22.12	23.42	24.23	25.35	26.54	27.28	27.67	27.86	27.94	27.98	27.99	28.00	28.00	28.00	28.00	28.00	27.67	27.15	26.36	25.29	24.41	23.40	22.23	20.90	19.48	17.91	16.37	14.59	12.95	11.24	9.24	7.63	5.63	3.79	1.98	-0.25	-2.79	-4.76	-6.93	-9.34	-11.75	-14.00	-16.30	-18.73	-21.27	-23.73	-26.05	-28.38	-30.82	-33.45	-36.07	-38.77	-41.16	-43.70	-46.46	-49.12	-51.54	-54.16	-56.95	-59.85	-62.34	-64.89	-67.62	-70.47	-73.38	-75.96	-78.55	-81.29	-84.12	-86.99	-89.91	-92.48	-95.17	-98.02	-100.86	-103.69	-106.55	-109.28	-112.14	-115.08	-117.87	-120.58	-123.35	-126.21	-129.13	-132.09	-135.07	-137.69	-140.40	-143.22	-146.16	-149.00
	7.00	8.75	10.59	12.09	13.79	15.21	16.86	18.13	19.50	20.68	21.56	22.70	23.78	24.41	24.73	24.88	24.95	24.98	24.99	25.00	25.00	25.00	25.00	25.00	24.85	24.43	23.57	22.60	21.75	20.67	19.42	18.05	16.80	15.20	13.81	12.07	10.62	8.70	6.99	5.25	3.23	1.62	-0.38	-2.79	-4.71	-6.78	-9.15	-11.18	-13.37	-15.75	-18.27	-20.73	-22.99	-25.30	-27.74	-30.29	-32.76	-35.07	-37.62	-40.18	-42.74	-45.24	-47.96	-50.36	-52.86	-55.56	-58.40	-61.13	-63.59	-66.21	-69.00	-71.89	-74.45	-77.04	-79.75	-82.56	-85.45	-88.19	-90.86	-93.52	-96.28	-99.15	-102.05	-104.97	-107.53	-110.20	-113.03	-115.96	-118.84	-121.68	-124.37	-127.20	-130.11	-133.07	-135.87	-138.58	-141.37	-144.24	-146.93	-149.00
	4.00	6.22	7.99	9.72	11.22	12.83	14.27	15.43	16.74	17.85	18.74	19.89	20.92	21.49	21.77	21.90	21.96	21.98	21.99	22.00	22.00	22.00	22.00	22.00	21.95	21.57	20.69	19.77	18.93	17.82	16.53	15.50	14.15	12.80	11.25	9.78	8.18	6.24	4.69	2.73	0.99	-0.76	-2.96	-4.76	-6.78	-9.09	-10.92	-13.00	-15.37	-17.95	-20.10	-22.34	-24.74	-27.27	-29.73	-32.00	-34.31	-36.75	-39.41	-41.93	-44.21	-46.72	-49.27	-51.83	-54.50	-57.11	-59.91	-62.35	-64.88	-67.58	-70.42	-73.15	-75.64	-78.28	-81.06	-83.93	-86.48	-89.16	-91.90	-94.69	-97.54	-100.45	-103.21	-105.89	-108.54	-111.29	-114.16	-117.09	-120.03	-122.59	-125.24	-128.06	-130.98	-133.94	-136.83	-139.50	-142.28	-145.17	-148.22	-152.00
	1.00	3.67	5.52	7.20	8.72	10.28	11.58	12.63	13.88	14.94	15.83	16.98	17.99	18.54	18.80	18.92	18.97	18.99	18.99	19.00	19.00	19.00	19.00	19.00	18.98	18.63	17.74	16.84	16.01	14.89	13.77	12.82	11.57	10.23	8.74	7.27	5.54	3.93	2.25	0.26	-1.31	-3.27	-5.10	-6.93	-9.15	-10.92	-12.89	-15.20	-17.77	-19.76	-21.93	-24.34	-26.75	-29.00	-31.30	-33.73	-36.27	-38.73	-41.04	-43.38	-45.82	-48.45	-50.97	-53.63	-56.03	-58.62	-61.22	-63.81	-66.31	-69.02	-71.88	-74.34	-76.89	-79.60	-82.44	-85.17	-87.65	-90.32	-93.12	-95.99	-98.90	-101.48	-104.16	-106.91	-109.69	-112.54	-115.46	-118.22	-120.91	-123.56	-126.31	-129.17	-132.10	-135.07	-137.65	-140.30	-143.10	-146.00	-149.04	-152.00
	1.00	1.86	3.11	4.55	6.03	7.54	8.76	9.75	11.14	12.08	12.91	14.03	15.02	15.56	15.81	15.92	15.97	15.99	16.00	16.00	16.00	16.00	16.00	16.00	15.99	15.66	14.76	13.87	13.04	11.92	11.07	10.08	8.83	7.47	6.01	4.53	2.93	1.56	-0.31	-2.01	-3.73	-5.73	-7.34	-9.34	-11.18	-13.00	-15.20	-17.71	-19.68	-21.77	-24.14	-26.18	-28.37	-30.75	-33.27	-35.73	-37.99	-40.30	-42.74	-45.29	-47.76	-50.07	-52.59	-55.12	-57.68	-60.20	-62.85	-65.20	-67.74	-70.48	-73.17	-75.79	-78.31	-81.03	-83.89	-86.35	-88.90	-91.62	-94.47	-97.38	-99.96	-102.55	-105.29	-108.11	-110.99	-113.90	-116.48	-119.17	-121.92	-124.70	-127.55	-130.46	-133.23	-135.92	-138.59	-141.34	-144.19	-147.12	-149.87	-152.00
	-2.00	-0.69	0.44	1.95	3.29	4.71	5.86	7.19	8.46	9.25	9.99	11.07	12.04	12.57	12.82	12.93	12.97	12.99	13.00	13.00	13.00	13.00	13.00	13.00	13.00	12.66	11.77	10.88	10.05	9.31	8.40	7.28	5.99	4.59	3.13	1.84	0.59	-0.90	-2.79	-4.32	-6.27	-8.00	-9.74	-11.75	-13.37	-15.37	-17.77	-19.68	-21.75	-24.08	-25.91	-28.00	-30.37	-32.95	-35.10	-37.34	-39.74	-42.27	-44.73	-47.00	-49.31	-51.75	-54.39	-56.91	-59.19	-61.70	-64.22	-66.76	-69.25	-71.98	-74.75	-77.17	-79.73	-82.48	-85.17	-87.80	-90.31	-93.04	-95.90	-98.45	-101.04	-103.75	-106.56	-109.45	-112.38	-114.95	-117.55	-120.29	-123.12	-125.99	-128.91	-131.48	-134.17	-136.92	-139.71	-142.56	-145.47	-148.23	-151.23	-155.00
	-5.00	-3.53	-2.03	-0.66	0.51	2.02	3.21	4.54	5.71	6.38	7.05	8.29	9.15	9.62	9.84	9.93	9.97	9.99	10.00	10.00	10.00	10.00	10.00	10.00	10.00	9.67	8.78	8.07	7.34	6.63	5.64	4.43	3.08	1.84	0.66	-0.60	-1.90	-3.53	-5.10	-6.77	-8.74	-10.30	-12.27	-14.00	-15.75	-17.95	-19.76	-21.77	-24.08	-25.89	-27.88	-30.20	-32.58	-34.66	-36.90	-39.33	-41.75	-44.00	-46.30	-48.73	-51.27	-53.73	-56.04	-58.37	-60.81	-63.45	-65.96	-68.23	-70.73	-73.46	-76.12	-78.72	-81.24	-83.97	-86.75	-89.17	-91.73	-94.48	-97.17	-99.83	-102.38	-105.09	-107.94	-110.86	-113.44	-116.04	-118.74	-121.56	-124.45	-127.19	-129.86	-132.52	-135.28	-138.11	-140.99	-143.91	-146.48	-149.17	-152.10	-155.00
	-8.00	-6.29	-4.68	-3.39	-1.96	-0.62	0.49	1.77	2.86	3.47	4.47	5.59	6.30	6.68	6.86	6.94	6.98	6.99	7.00	7.00	7.00	7.00	7.00	7.00	7.00	6.67	6.15	5.36	4.58	3.83	2.78	1.52	0.51	-0.65	-1.89	-3.22	-4.59	-6.13	-7.65	-9.42	-11.05	-12.75	-14.73	-16.30	-18.27	-20.10	-21.93	-24.14	-25.91	-27.88	-30.15	-32.13	-34.30	-36.59	-39.07	-41.16	-43.36	-45.75	-48.27	-50.73	-52.99	-55.30	-57.74	-60.29	-62.76	-65.06	-67.39	-69.83	-72.46	-75.07	-77.77	-80.15	-82.70	-85.45	-88.11	-90.72	-93.24	-95.97	-98.75	-101.18	-103.75	-106.50	-109.38	-112.13	-114.63	-117.28	-120.06	-122.93	-125.48	-128.16	-130.90	-133.69	-136.54	-139.44	-142.19	-144.86	-147.52	-150.28	-152.93	-155.00
	-11.00	-9.17	-7.51	-6.07	-4.59	-3.36	-2.33	-1.11	-0.06	0.71	1.78	2.81	3.43	3.74	3.89	3.95	3.98	3.99	4.00	4.00	4.00	4.00	4.00	4.00	4.00	3.85	3.43	2.57	1.73	0.95	-0.14	-1.24	-2.18	-3.33	-4.62	-6.00	-7.42	-8.92	-10.23	-11.95	-13.39	-15.29	-17.00	-18.73	-20.73	-22.34	-24.34	-26.18	-28.00	-30.20	-32.13	-34.09	-36.38	-38.90	-40.83	-42.97	-45.36	-47.76	-50.01	-52.30	-54.73	-57.26	-59.73	-62.00	-64.31	-66.75	-69.30	-71.76	-74.07	-76.62	-79.18	-81.74	-84.23	-86.96	-89.73	-92.14	-94.70	-97.45	-100.11	-102.54	-105.15	-107.95	-110.84	-113.33	-115.88	-118.60	-121.44	-124.17	-126.65	-129.32	-132.12	-134.99	-137.90	-140.47	-143.16	-145.90	-148.69	-151.54	-154.57	-158.00
	-14.00	-11.94	-10.16	-8.78	-7.36	-6.19	-5.23	-4.04	-3.01	-2.17	-1.06	-0.06	0.50	0.78	0.90	0.96	0.98	0.99	1.00	1.00	1.00	1.00	1.00	1.00	1.00	0.95	0.57	-0.31	-1.19	-1.99	-3.10	-4.12	-5.02	-6.17	-7.48	-8.89	-10.15	-11.36	-12.82	-14.24	-15.83	-17.76	-19.31	-21.27	-22.99	-24.74	-26.75	-28.37	-30.37	-32.58	-34.30	-36.38	-38.84	-40.76	-42.81	-45.17	-47.19	-49.38	-51.75	-54.27	-56.73	-58.99	-61.30	-63.73	-66.27	-68.73	-71.01	-73.31	-75.75	-78.41	-80.93	-83.21	-85.72	-88.46	-91.11	-93.71	-96.23	-98.96	-101.36	-103.86	-106.56	-109.40	-112.13	-114.59	-117.21	-119.99	-122.88	-125.35	-127.89	-130.62	-133.47	-136.38	-138.96	-141.55	-144.29	-147.11	-149.99	-152.90	-155.50	-158.00
	-14.00	-13.66	-12.58	-11.49	-10.19	-9.09	-8.17	-6.81	-5.89	-5.09	-3.98	-3.00	-2.45	-2.20	-2.08	-2.03	-2.01	-2.01	-2.00	-2.00	-2.00	-2.00	-2.00	-2.00	-2.00	-2.02	-2.37	-3.26	-4.14	-4.96	-6.08	-6.89	-7.86	-9.06	-10.41	-11.46	-12.64	-13.89	-15.32	-16.75	-18.47	-20.07	-21.75	-23.73	-25.30	-27.27	-29.00	-30.75	-32.95	-34.66	-36.59	-38.90	-40.76	-42.79	-45.11	-46.93	-49.01	-51.38	-53.95	-56.10	-58.34	-60.74	-63.27	-65.73	-67.99	-70.30	-72.73	-75.27	-77.73	-80.04	-82.38	-84.82	-87.45	-90.07	-92.77	-95.15	-97.70	-100.26	-102.83	-105.31	-108.02	-110.87	-113.34	-115.87	-118.58	-121.42	-124.15	-126.60	-129.22	-132.00	-134.89	-137.45	-140.04	-142.74	-145.56	-148.45	-151.37	-153.95	-156.27	-158.00
	-17.00	-16.17	-15.22	-14.28	-12.89	-11.94	-10.72	-9.50	-8.73	-8.01	-6.93	-5.96	-5.43	-5.18	-5.08	-5.03	-5.01	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.00	-5.01	-5.34	-6.24	-7.12	-7.95	-8.69	-9.59	-10.69	-11.97	-12.98	-14.05	-15.28	-16.61	-18.03	-19.49	-21.08	-22.63	-24.41	-26.05	-27.74	-29.73	-31.30	-33.27	-35.10	-36.90	-39.07	-40.83	-42.81	-45.11	-46.91	-48.89	-51.20	-53.77	-55.76	-57.93	-60.34	-62.75	-65.00	-67.30	-69.73	-72.26	-74.73	-76.99	-79.30	-81.74	-84.29	-86.76	-89.07	-91.62	-94.18	-96.73	-99.23	-101.87	-104.21	-106.74	-109.48	-112.16	-114.79	-117.30	-120.02	-122.88	-125.34	-127.88	-130.58	-133.42	-136.15	-138.64	-141.28	-144.06	-146.93	-149.86	-152.44	-155.04	-157.81	-161.00
	-20.00	-18.98	-18.04	-16.79	-15.54	-14.57	-13.36	-12.25	-11.60	-10.94	-9.90	-8.94	-8.42	-8.18	-8.07	-8.03	-8.01	-8.00	-8.00	-8.00	-8.00	-8.00	-8.00	-8.00	-8.00	-8.00	-8.34	-9.23	-10.12	-10.76	-11.40	-12.37	-13.57	-14.53	-15.57	-16.75	-18.06	-19.45	-20.89	-22.17	-23.79	-25.18	-26.93	-28.38	-30.29	-32.00	-33.73	-35.73	-37.34	-39.33	-41.16	-42.97	-45.17	-46.93	-48.89	-51.16	-53.70	-55.68	-57.77	-60.14	-62.18	-64.37	-66.75	-69.27	-71.73	-73.99	-76.30	-78.73	-81.26	-83.73	-86.00	-88.31	-90.75	-93.41	-95.93	-98.21	-100.72	-103.23	-105.77	-108.44	-111.07	-113.79	-116.18	-118.73	-121.48	-124.17	-126.79	-129.31	-132.02	-134.88	-137.34	-139.89	-142.60	-145.44	-148.36	-150.94	-153.53	-156.24	-158.85	-161.00
	-23.00	-21.73	-20.69	-19.42	-18.28	-17.34	-16.15	-15.10	-14.52	-13.90	-12.88	-11.93	-11.41	-11.17	-11.07	-11.03	-11.01	-11.00	-11.00	-11.00	-11.00	-11.00	-11.00	-11.00	-11.00	-11.00	-11.33	-12.22	-13.11	-13.66	-14.26	-15.25	-16.30	-17.21	-18.31	-19.57	-20.93	-22.17	-23.35	-24.80	-26.18	-27.75	-29.22	-30.82	-32.76	-34.31	-36.27	-37.99	-39.74	-41.75	-43.36	-45.36	-47.19	-49.01	-51.20	-53.70	-55.66	-57.74	-60.08	-61.91	-64.00	-66.37	-68.95	-71.10	-73.34	-75.74	-78.27	-80.73	-82.99	-85.30	-87.73	-90.27	-92.73	-95.04	-97.38	-99.82	-102.45	-104.96	-107.61	-110.01	-112.60	-115.18	-117.74	-120.24	-122.97	-125.75	-128.17	-130.72	-133.48	-136.17	-138.79	-141.31	-144.03	-146.89	-149.44	-152.04	-154.74	-157.54	-160.55	-164.00
	-26.00	-24.57	-23.47	-22.21	-21.13	-20.21	-19.05	-18.03	-17.47	-16.87	-15.86	-14.92	-14.41	-14.17	-14.07	-14.03	-14.01	-14.00	-14.00	-14.00	-14.00	-14.00	-14.00	-14.00	-14.00	-14.00	-14.33	-15.22	-16.11	-16.62	-17.20	-18.19	-19.17	-20.04	-21.16	-22.47	-23.49	-24.66	-25.90	-27.31	-28.73	-30.25	-31.72	-33.45	-35.07	-36.75	-38.73	-40.30	-42.27	-44.00	-45.75	-47.76	-49.38	-51.38	-53.77	-55.68	-57.74	-60.07	-61.89	-63.88	-66.20	-68.77	-70.75	-72.93	-75.34	-77.75	-80.00	-82.30	-84.73	-87.26	-89.73	-91.99	-94.30	-96.74	-99.29	-101.76	-104.07	-106.58	-109.11	-111.67	-114.19	-116.83	-119.18	-121.71	-124.46	-127.12	-129.72	-132.24	-134.97	-137.75	-140.17	-142.73	-145.48	-148.17	-150.83	-153.37	-156.09	-158.94	-161.69	-164.00
	-29.00	-27.49	-26.37	-25.11	-24.06	-23.15	-22.00	-20.99	-20.44	-19.86	-18.67	-17.83	-17.37	-17.16	-17.06	-17.03	-17.01	-17.00	-17.00	-17.00	-17.00	-17.00	-17.00	-17.00	-17.00	-17.00	-17.33	-18.22	-18.92	-19.52	-20.15	-21.16	-22.11	-22.97	-24.10	-25.23	-26.17	-27.33	-28.62	-30.04	-31.48	-32.97	-34.46	-36.07	-37.62	-39.41	-41.04	-42.74	-44.73	-46.30	-48.27	-50.01	-51.75	-53.95	-55.76	-57.77	-60.08	-61.89	-63.87	-66.15	-68.51	-70.58	-72.73	-75.13	-77.18	-79.37	-81.75	-84.27	-86.73	-88.99	-91.30	-93.73	-96.26	-98.73	-101.00	-103.31	-105.75	-108.39	-110.91	-113.19	-115.70	-118.22	-120.75	-123.43	-126.06	-128.77	-131.15	-133.70	-136.45	-139.11	-141.53	-144.14	-146.94	-149.74	-152.18	-154.75	-157.50	-160.38	-163.46	-167.00
	-32.00	-30.46	-29.32	-27.88	-26.92	-26.09	-24.78	-23.88	-23.40	-22.46	-21.38	-20.68	-20.31	-20.14	-20.06	-20.02	-20.01	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.00	-20.33	-20.85	-21.64	-22.37	-23.08	-24.13	-24.90	-25.85	-27.03	-27.91	-28.92	-30.13	-31.47	-32.90	-34.17	-35.75	-37.12	-38.77	-40.18	-41.93	-43.38	-45.29	-47.00	-48.73	-50.73	-52.30	-54.27	-56.10	-57.93	-60.14	-61.91	-63.88	-66.15	-68.31	-70.37	-72.59	-75.02	-76.89	-78.99	-81.37	-83.95	-86.10	-88.34	-90.74	-93.27	-95.73	-97.99	-100.30	-102.73	-105.27	-107.73	-110.04	-112.37	-114.81	-117.44	-119.95	-122.60	-125.00	-127.60	-130.17	-132.73	-135.23	-137.96	-140.36	-142.86	-145.56	-148.39	-151.09	-153.53	-156.15	-158.94	-161.84	-164.45	-167.00
